time_seconds,speed_meters_per_second,acceleration_meters_per_second_squared,Slope,Acceleration_Category,Good_driver
768.0009999,5.52404,-0.1143973,-0.15412689999999998,No Acceleration/Deceleration,0
769.0009999,5.553598,0.029558,0.1439553,No Acceleration/Deceleration,0
770.0009999,5.642414,0.088816,0.059258000000000005,No Acceleration/Deceleration,0
771.0009999,5.687708,0.045294,-0.043522000000000005,No Acceleration/Deceleration,0
772.0009999,5.776244,0.088536,0.043242,No Acceleration/Deceleration,0
773.0009999,5.9194508,0.1432068,0.05467079999999999,No Acceleration/Deceleration,0
774.0009999,5.796901,-0.1225498,-0.2657566,No Acceleration/Deceleration,0
775.0009999,5.3459644,-0.4509366,-0.32838680000000003,No Acceleration/Deceleration,0
776.0009999,4.160735,-1.1852294,-0.7342928000000001,Smooth Deceleration,1
777.0009999,3.0235028,-1.1372322,0.047997200000000184,No Acceleration/Deceleration,0
778.0009999,2.722595,-0.3009078,0.8363243999999999,Smooth Acceleration,1
779.0009999,2.67827,-0.044325,0.2565828,No Acceleration/Deceleration,0
780.0009999,3.1484706,0.4702006,0.5145256,Smooth Acceleration,1
781.0009999,3.6671906,0.51872,0.048519399999999935,No Acceleration/Deceleration,0
782.0009999,3.9392881,0.2720975,-0.24662249999999997,No Acceleration/Deceleration,0
783.0009999,4.117151,0.1778629,-0.0942346,No Acceleration/Deceleration,0
784.0009999,4.330888,0.213737,0.03587410000000002,No Acceleration/Deceleration,0
785.0009999,4.34257,0.011682,-0.202055,No Acceleration/Deceleration,0
786.0009999,4.3034587,-0.0391113,-0.0507933,No Acceleration/Deceleration,0
787.0009999,4.4016843,0.0982256,0.13733689999999998,No Acceleration/Deceleration,0
788.0009999,4.508842,0.1071577,0.008932099999999998,No Acceleration/Deceleration,0
789.0009999,4.555049,0.046207,-0.0609507,No Acceleration/Deceleration,0
790.0009999,4.5529337,-0.0021153,-0.0483223,No Acceleration/Deceleration,0
791.0009999,5.0362973,0.4833636,0.4854789,No Acceleration/Deceleration,0
792.0009999,5.538389,0.5020917,0.018728100000000025,No Acceleration/Deceleration,0
793.0009999,6.0044208,0.4660318,-0.036059900000000034,No Acceleration/Deceleration,0
794.0009999,6.101599,0.0971782,-0.3688536,No Acceleration/Deceleration,0
795.0009999,6.392105,0.290506,0.1933278,No Acceleration/Deceleration,0
796.0009999,6.622565,0.23046,-0.06004599999999999,No Acceleration/Deceleration,0
797.0009999,7.021479,0.398914,0.168454,No Acceleration/Deceleration,0
798.0009999,7.195556,0.174077,-0.22483699999999998,No Acceleration/Deceleration,0
799.0009999,6.7522864,-0.4432696,-0.6173466,Smooth Deceleration,1
800.0009999,6.83764,0.0853536,0.5286232,Smooth Acceleration,1
801.0009999,7.387431,0.549791,0.4644374,No Acceleration/Deceleration,0
802.0009999,7.894301,0.50687,-0.04292099999999999,No Acceleration/Deceleration,0
803.0009999,8.170998,0.276697,-0.23017300000000002,No Acceleration/Deceleration,0
804.0009999,8.191853,0.020855,-0.255842,No Acceleration/Deceleration,0
805.0009999,8.197736,0.005883,-0.014972,No Acceleration/Deceleration,0
806.0009999,8.231115,0.033379,0.027496,No Acceleration/Deceleration,0
807.0009999,7.9690413,-0.2620737,-0.2954527,No Acceleration/Deceleration,0
808.0009999,7.773292,-0.1957493,0.06632440000000003,No Acceleration/Deceleration,0
809.0009999,7.0271506,-0.7461414,-0.5503920999999999,Smooth Deceleration,1
810.0009999,5.4227676,-1.604383,-0.8582415999999999,Smooth Deceleration,1
811.0009999,4.679795,-0.7429726,0.8614103999999999,Smooth Acceleration,1
812.0009999,5.033819,0.354024,1.0969966,Rapid Acceleration,0
813.0009999,5.428154,0.394335,0.040310999999999986,No Acceleration/Deceleration,0
814.0009999,5.78903,0.360876,-0.033459000000000017,No Acceleration/Deceleration,0
815.0009999,6.371812,0.582782,0.22190600000000005,No Acceleration/Deceleration,0
816.0009999,6.785144,0.413332,-0.16945000000000005,No Acceleration/Deceleration,0
817.0009999,6.2527947,-0.5323493,-0.9456813,Smooth Deceleration,1
818.0009999,5.5640836,-0.6887111,-0.1563618,No Acceleration/Deceleration,0
819.0009999,5.7334995,0.1694159,0.8581270000000001,Smooth Acceleration,1
820.0009999,6.0884233,0.3549238,0.1855079,No Acceleration/Deceleration,0
821.0009999,6.4982924,0.4098691,0.054945299999999975,No Acceleration/Deceleration,0
822.0009999,6.8167033,0.3184109,-0.09145819999999999,No Acceleration/Deceleration,0
823.0009999,7.160938,0.3442347,0.025823800000000008,No Acceleration/Deceleration,0
824.0009999,7.721309,0.560371,0.21613629999999995,No Acceleration/Deceleration,0
825.0009999,7.585087,-0.136222,-0.696593,Smooth Deceleration,1
826.0009999,7.6903605,0.1052735,0.24149550000000003,No Acceleration/Deceleration,0
827.0009999,7.388989,-0.3013715,-0.40664500000000003,No Acceleration/Deceleration,0
828.0009999,6.8445377,-0.5444513,-0.24307979999999996,No Acceleration/Deceleration,0
829.0009999,6.479211,-0.3653267,0.17912459999999997,No Acceleration/Deceleration,0
830.0009999,6.1093073,-0.3699037,-0.004576999999999998,No Acceleration/Deceleration,0
831.0009999,6.0247803,-0.084527,0.2853767,No Acceleration/Deceleration,0
832.0009999,6.0214252,-0.0033551,0.0811719,No Acceleration/Deceleration,0
833.0009999,5.9086304,-0.1127948,-0.1094397,No Acceleration/Deceleration,0
834.0009999,5.4375134,-0.471117,-0.35832220000000004,No Acceleration/Deceleration,0
835.0009999,4.983511,-0.4540024,0.017114600000000035,No Acceleration/Deceleration,0
836.0009999,3.591069,-1.392442,-0.9384395999999999,Smooth Deceleration,1
837.0009999,2.753179,-0.83789,0.5545519999999999,Smooth Acceleration,1
838.0009999,2.0555847,-0.6975943,0.14029570000000002,No Acceleration/Deceleration,0
839.0009999,2.5216215,0.4660368,1.1636311,Rapid Acceleration,0
840.0009999,3.740979,1.2193575,0.7533207000000002,Smooth Acceleration,1
841.0009999,4.2624683,0.5214893,-0.6978682,Smooth Deceleration,1
842.0009999,4.9173584,0.6548901,0.13340079999999999,No Acceleration/Deceleration,0
843.0009999,5.6642475,0.7468891,0.09199899999999994,No Acceleration/Deceleration,0
844.0009999,6.063738,0.3994905,-0.34739859999999995,No Acceleration/Deceleration,0
845.0009999,6.2797112,0.2159732,-0.18351730000000002,No Acceleration/Deceleration,0
846.0009999,6.6262403,0.3465291,0.13055589999999997,No Acceleration/Deceleration,0
847.0009999,7.182544,0.5563037,0.20977459999999998,No Acceleration/Deceleration,0
848.0009999,7.579832,0.397288,-0.15901569999999998,No Acceleration/Deceleration,0
849.0009999,7.5471573,-0.0326747,-0.4299627,No Acceleration/Deceleration,0
850.0009999,7.403812,-0.1433453,-0.11067060000000001,No Acceleration/Deceleration,0
851.0009999,7.271007,-0.132805,0.010540300000000002,No Acceleration/Deceleration,0
852.0009999,7.2590356,-0.0119714,0.12083360000000001,No Acceleration/Deceleration,0
853.0009999,7.6100845,0.3510489,0.3630203,No Acceleration/Deceleration,0
854.0009999,7.8394895,0.229405,-0.1216439,No Acceleration/Deceleration,0
855.0009999,7.7788744,-0.0606151,-0.2900201,No Acceleration/Deceleration,0
856.0009999,7.304716,-0.4741584,-0.4135433,No Acceleration/Deceleration,0
857.0009999,6.6189446,-0.6857714,-0.21161300000000005,No Acceleration/Deceleration,0
858.0009999,5.583399,-1.0355456,-0.34977420000000004,No Acceleration/Deceleration,0
859.0009999,4.9354134,-0.6479856,0.38756,No Acceleration/Deceleration,0
860.0009999,4.728569,-0.2068444,0.4411412,No Acceleration/Deceleration,0
861.0009999,5.129615,0.401046,0.6078904,Smooth Acceleration,1
862.0009999,5.6874504,0.5578354,0.15678939999999997,No Acceleration/Deceleration,0
863.0009999,6.1774254,0.489975,-0.06786039999999999,No Acceleration/Deceleration,0
864.0009999,6.898927,0.7215016,0.23152659999999997,No Acceleration/Deceleration,0
865.0009999,7.484192,0.585265,-0.13623659999999993,No Acceleration/Deceleration,0
866.0009999,7.9068217,0.4226297,-0.16263530000000004,No Acceleration/Deceleration,0
867.0009999,7.886093,-0.0207287,-0.4433584,No Acceleration/Deceleration,0
868.0009999,7.5990124,-0.2870806,-0.26635190000000003,No Acceleration/Deceleration,0
869.0009999,7.478524,-0.1204884,0.16659220000000002,No Acceleration/Deceleration,0
870.0009999,7.3839536,-0.0945704,0.025917999999999997,No Acceleration/Deceleration,0
871.0009999,6.8439436,-0.54001,-0.4454396,No Acceleration/Deceleration,0
872.0009999,5.6378126,-1.206131,-0.6661210000000001,Smooth Deceleration,1
873.0009999,5.559804,-0.0780086,1.1281224,Rapid Acceleration,0
874.0009999,4.7724476,-0.7873564,-0.7093478,Smooth Deceleration,1
875.0009999,2.864208,-1.9082396,-1.1208832,Rapid Deceleration,0
876.0009999,1.6783116,-1.1858964,0.7223431999999999,Smooth Acceleration,1
877.0009999,1.3226084,-0.3557032,0.8301932000000001,Smooth Acceleration,1
878.0009999,1.5806859,0.2580775,0.6137807,Smooth Acceleration,1
879.0009999,2.2590377,0.6783518,0.42027429999999993,No Acceleration/Deceleration,0
880.0009999,2.8776538,0.6186161,-0.05973569999999995,No Acceleration/Deceleration,0
881.0009999,3.436025,0.5583712,-0.060244900000000046,No Acceleration/Deceleration,0
882.0009999,3.7359762,0.2999512,-0.25842,No Acceleration/Deceleration,0
883.0009999,4.037202,0.3012258,0.0012746000000000146,No Acceleration/Deceleration,0
884.0009999,4.7375927,0.7003907,0.39916490000000004,No Acceleration/Deceleration,0
885.0009999,5.267265,0.5296723,-0.17071840000000005,No Acceleration/Deceleration,0
886.0009999,5.722253,0.454988,-0.07468429999999998,No Acceleration/Deceleration,0
887.0009999,5.2757263,-0.4465267,-0.9015147,Smooth Deceleration,1
888.0009999,5.2100463,-0.06568,0.3808467,No Acceleration/Deceleration,0
894.0009999,6.971216,0.293528283,0.359208283,No Acceleration/Deceleration,0
895.0009999,7.0057178,0.0345018,-0.259026483,No Acceleration/Deceleration,0
896.0009999,6.81206,-0.1936578,-0.2281596,No Acceleration/Deceleration,0
897.0009999,6.1214347,-0.6906253,-0.4969675,No Acceleration/Deceleration,0
898.0009999,5.98688,-0.1345547,0.5560706,Smooth Acceleration,1
899.0009999,5.9548664,-0.0320136,0.1025411,No Acceleration/Deceleration,0
900.0009999,6.2605495,0.3056831,0.33769669999999996,No Acceleration/Deceleration,0
901.0009999,6.5661964,0.3056469,-3.619999999998624e-05,No Acceleration/Deceleration,0
902.0009999,6.504758,-0.0614384,-0.3670853,No Acceleration/Deceleration,0
903.0009999,6.027662,-0.477096,-0.4156576,No Acceleration/Deceleration,0
904.0009999,5.3507566,-0.6769054,-0.19980939999999997,No Acceleration/Deceleration,0
905.0009999,4.985667,-0.3650896,0.3118158,No Acceleration/Deceleration,0
906.0009999,4.398064,-0.587603,-0.22251339999999997,No Acceleration/Deceleration,0
907.0009999,3.9156532,-0.4824108,0.10519220000000001,No Acceleration/Deceleration,0
908.0009999,3.8799639,-0.0356893,0.4467215,No Acceleration/Deceleration,0
909.0009999,4.144481,0.2645171,0.3002064,No Acceleration/Deceleration,0
910.0009999,4.749297,0.604816,0.3402989,No Acceleration/Deceleration,0
911.0009999,5.3305426,0.5812456,-0.02357039999999999,No Acceleration/Deceleration,0
912.0009999,5.6422906,0.311748,-0.2694976,No Acceleration/Deceleration,0
913.0009999,5.9068413,0.2645507,-0.0471973,No Acceleration/Deceleration,0
914.0009999,6.1206555,0.2138142,-0.05073650000000002,No Acceleration/Deceleration,0
915.0009999,6.3756757,0.2550202,0.041205999999999965,No Acceleration/Deceleration,0
916.0009999,6.721098,0.3454223,0.09040210000000004,No Acceleration/Deceleration,0
917.0009999,6.5679107,-0.1531873,-0.4986096,No Acceleration/Deceleration,0
918.0009999,6.46892,-0.0989907,0.0541966,No Acceleration/Deceleration,0
919.0009999,6.5401073,0.0711873,0.170178,No Acceleration/Deceleration,0
920.0009999,6.7919507,0.2518434,0.1806561,No Acceleration/Deceleration,0
921.0009999,7.0373883,0.2454376,-0.006405799999999989,No Acceleration/Deceleration,0
922.0009999,7.20925,0.1718617,-0.0735759,No Acceleration/Deceleration,0
923.0009999,6.8701634,-0.3390866,-0.5109483,Smooth Deceleration,1
924.0009999,6.433614,-0.4365494,-0.09746279999999996,No Acceleration/Deceleration,0
925.0009999,5.700705,-0.732909,-0.29635960000000006,No Acceleration/Deceleration,0
926.0009999,4.9268594,-0.7738456,-0.04093659999999999,No Acceleration/Deceleration,0
927.0009999,3.350727,-1.5761324,-0.8022868000000001,Smooth Deceleration,1
928.0009999,2.4046617,-0.9460653,0.6300671000000001,Smooth Acceleration,1
929.0009999,2.3260925,-0.0785692,0.8674961,Smooth Acceleration,1
930.0009999,3.125273,0.7991805,0.8777497,Smooth Acceleration,1
931.0009999,4.3531704,1.2278974,0.42871690000000007,No Acceleration/Deceleration,0
932.0009999,4.74085,0.3876796,-0.8402178,Smooth Deceleration,1
933.0009999,5.323511,0.582661,0.19498139999999997,No Acceleration/Deceleration,0
934.0009999,5.841589,0.518078,-0.06458299999999995,No Acceleration/Deceleration,0
935.0009999,6.539442,0.697853,0.1797749999999999,No Acceleration/Deceleration,0
936.0009999,7.0813847,0.5419427,-0.15591029999999995,No Acceleration/Deceleration,0
937.0009999,7.1541653,0.0727806,-0.4691621,No Acceleration/Deceleration,0
938.0009999,7.3574214,0.2032561,0.1304755,No Acceleration/Deceleration,0
939.0009999,7.5524096,0.1949882,-0.008267899999999995,No Acceleration/Deceleration,0
940.0009999,7.5743175,0.0219079,-0.1730803,No Acceleration/Deceleration,0
941.0009999,7.2252607,-0.3490568,-0.3709647,No Acceleration/Deceleration,0
942.0009999,6.996928,-0.2283327,0.1207241,No Acceleration/Deceleration,0
943.0009999,7.2415323,0.2446043,0.472937,No Acceleration/Deceleration,0
944.0009999,7.5935163,0.351984,0.10737970000000002,No Acceleration/Deceleration,0
945.0009999,7.7091813,0.115665,-0.236319,No Acceleration/Deceleration,0
946.0009999,7.776797,0.0676157,-0.0480493,No Acceleration/Deceleration,0
947.0009999,7.8227654,0.0459684,-0.0216473,No Acceleration/Deceleration,0
948.0009999,7.847318,0.0245526,-0.0214158,No Acceleration/Deceleration,0
949.0009999,7.6816063,-0.1657117,-0.1902643,No Acceleration/Deceleration,0
950.0009999,7.658585,-0.0230213,0.1426904,No Acceleration/Deceleration,0
951.0009999,7.68452,0.025935,0.0489563,No Acceleration/Deceleration,0
952.0009999,7.7011466,0.0166266,-0.009308400000000001,No Acceleration/Deceleration,0
953.0009999,7.640269,-0.0608776,-0.0775042,No Acceleration/Deceleration,0
954.0009999,7.749636,0.109367,0.1702446,No Acceleration/Deceleration,0
955.0009999,7.78559,0.035954,-0.073413,No Acceleration/Deceleration,0
956.0009999,7.3991356,-0.3864544,-0.42240839999999996,No Acceleration/Deceleration,0
957.0009999,6.7652197,-0.6339159,-0.2474615,No Acceleration/Deceleration,0
958.0009999,6.4436946,-0.3215251,0.31239079999999997,No Acceleration/Deceleration,0
959.0009999,6.9255853,0.4818907,0.8034158,Smooth Acceleration,1
960.0009999,6.976766,0.0511807,-0.43071,No Acceleration/Deceleration,0
961.0009999,7.2778177,0.3010517,0.24987099999999998,No Acceleration/Deceleration,0
962.0009999,7.224838,-0.0529797,-0.3540314,No Acceleration/Deceleration,0
963.0009999,7.2144375,-0.0104005,0.0425792,No Acceleration/Deceleration,0
964.0009999,6.9202952,-0.2941423,-0.28374180000000004,No Acceleration/Deceleration,0
965.0009999,6.515482,-0.4048132,-0.11067089999999996,No Acceleration/Deceleration,0
966.0009999,5.931361,-0.584121,-0.17930780000000002,No Acceleration/Deceleration,0
967.0009999,4.8589044,-1.0724566,-0.4883356,No Acceleration/Deceleration,0
968.0009999,3.6873457,-1.1715587,-0.09910210000000008,No Acceleration/Deceleration,0
969.0009999,3.563947,-0.1233987,1.04816,Rapid Acceleration,0
970.0009999,3.9439452,0.3799982,0.5033969,Smooth Acceleration,1
971.0009999,4.9382944,0.9943492,0.6143510000000001,Smooth Acceleration,1
972.0009999,5.282435,0.3441406,-0.6502086,Smooth Deceleration,1
973.0009999,5.6778884,0.3954534,0.05131279999999999,No Acceleration/Deceleration,0
974.0009999,6.0554733,0.3775849,-0.01786850000000001,No Acceleration/Deceleration,0
975.0009999,6.2113824,0.1559091,-0.2216758,No Acceleration/Deceleration,0
976.0009999,6.4516706,0.2402882,0.08437910000000001,No Acceleration/Deceleration,0
977.0009999,6.7912955,0.3396249,0.0993367,No Acceleration/Deceleration,0
978.0009999,6.827432,0.0361365,-0.3034884,No Acceleration/Deceleration,0
979.0009999,6.868465,0.041033,0.004896499999999998,No Acceleration/Deceleration,0
980.0009999,6.959493,0.091028,0.049995,No Acceleration/Deceleration,0
981.0009999,7.0801396,0.1206466,0.02961860000000001,No Acceleration/Deceleration,0
982.0009999,7.1016474,0.0215078,-0.0991388,No Acceleration/Deceleration,0
983.0009999,7.0812874,-0.02036,-0.0418678,No Acceleration/Deceleration,0
984.0009999,7.2510276,0.1697402,0.1901002,No Acceleration/Deceleration,0
985.0009999,7.3254924,0.0744648,-0.09527540000000001,No Acceleration/Deceleration,0
986.0009999,7.3612423,0.0357499,-0.0387149,No Acceleration/Deceleration,0
987.0009999,7.5011406,0.1398983,0.1041484,No Acceleration/Deceleration,0
988.0009999,7.4808097,-0.0203309,-0.16022920000000002,No Acceleration/Deceleration,0
989.0009999,7.4972,0.0163903,0.036721199999999996,No Acceleration/Deceleration,0
990.0009999,7.3677235,-0.1294765,-0.1458668,No Acceleration/Deceleration,0
991.0009999,7.0364823,-0.3312412,-0.20176470000000002,No Acceleration/Deceleration,0
992.0009999,6.622751,-0.4137313,-0.08249010000000001,No Acceleration/Deceleration,0
993.0009999,6.5670877,-0.0556633,0.35806800000000005,No Acceleration/Deceleration,0
994.0009999,6.0814004,-0.4856873,-0.43002399999999996,No Acceleration/Deceleration,0
995.0009999,5.395749,-0.6856514,-0.19996410000000003,No Acceleration/Deceleration,0
996.0009999,4.166407,-1.229342,-0.5436905999999999,Smooth Deceleration,1
997.0009999,3.447921,-0.718486,0.510856,Smooth Acceleration,1
998.0009999,1.9800755,-1.4678455,-0.7493595,Smooth Deceleration,1
999.0009999,0.833833,-1.1462425,0.32160299999999986,No Acceleration/Deceleration,0
1000.001,0.66832066,-0.16551234,0.98073016,Smooth Acceleration,1
1001.001,1.0197101,0.35138944,0.51690178,Smooth Acceleration,1
1002.001,2.0226698,1.0029597,0.65157026,Smooth Acceleration,1
1003.001,2.6530669,0.6303971,-0.37256259999999985,No Acceleration/Deceleration,0
1004.001,3.388139,0.7350721,0.10467499999999996,No Acceleration/Deceleration,0
1005.001,3.3788555,-0.0092835,-0.7443556,Smooth Deceleration,1
1006.001,3.2176976,-0.1611579,-0.1518744,No Acceleration/Deceleration,0
1007.001,3.4365427,0.2188451,0.380003,No Acceleration/Deceleration,0
1008.001,4.032982,0.5964393,0.3775942,No Acceleration/Deceleration,0
1009.001,4.4201627,0.3871807,-0.20925860000000002,No Acceleration/Deceleration,0
1010.001,5.0335083,0.6133456,0.22616490000000006,No Acceleration/Deceleration,0
1011.001,5.2116632,0.1781549,-0.43519070000000004,No Acceleration/Deceleration,0
1012.001,4.9037547,-0.3079085,-0.4860634,No Acceleration/Deceleration,0
1013.001,4.6987557,-0.204999,0.10290949999999999,No Acceleration/Deceleration,0
1014.001,3.4984493,-1.2003064,-0.9953074000000002,Smooth Deceleration,1
1015.001,3.1030838,-0.3953655,0.8049409000000001,Smooth Acceleration,1
1016.001,3.4367614,0.3336776,0.7290430999999999,Smooth Acceleration,1
1017.001,3.6358647,0.1991033,-0.1345743,No Acceleration/Deceleration,0
1018.001,4.1272173,0.4913526,0.29224929999999993,No Acceleration/Deceleration,0
1019.001,4.7360244,0.6088071,0.11745450000000007,No Acceleration/Deceleration,0
1020.001,5.3035636,0.5675392,-0.041267900000000024,No Acceleration/Deceleration,0
1021.001,5.965447,0.6618834,0.09434419999999999,No Acceleration/Deceleration,0
1022.001,6.5995493,0.6341023,-0.027781100000000003,No Acceleration/Deceleration,0
1023.001,6.900723,0.3011737,-0.3329286,No Acceleration/Deceleration,0
1024.001,7.1927876,0.2920646,-0.009109099999999981,No Acceleration/Deceleration,0
1025.001,7.3886404,0.1958528,-0.09621180000000001,No Acceleration/Deceleration,0
1026.001,7.415333,0.0266926,-0.16916019999999998,No Acceleration/Deceleration,0
1027.001,7.3396277,-0.0757053,-0.1023979,No Acceleration/Deceleration,0
1028.001,7.2556233,-0.0840044,-0.008299100000000004,No Acceleration/Deceleration,0
1029.001,7.163121,-0.0925023,-0.008497899999999989,No Acceleration/Deceleration,0
1030.001,7.0845733,-0.0785477,0.013954599999999998,No Acceleration/Deceleration,0
1031.001,7.1258154,0.0412421,0.1197898,No Acceleration/Deceleration,0
1032.001,7.323677,0.1978616,0.1566195,No Acceleration/Deceleration,0
1033.001,7.533592,0.209915,0.012053399999999992,No Acceleration/Deceleration,0
1034.001,7.502207,-0.031385,-0.2413,No Acceleration/Deceleration,0
1035.001,7.6501193,0.1479123,0.1792973,No Acceleration/Deceleration,0
1036.001,7.6896024,0.0394831,-0.1084292,No Acceleration/Deceleration,0
1037.001,7.7521663,0.0625639,0.023080800000000005,No Acceleration/Deceleration,0
1038.001,7.5251412,-0.2270251,-0.289589,No Acceleration/Deceleration,0
1039.001,6.6137757,-0.9113655,-0.6843404000000001,Smooth Deceleration,1
1040.001,5.4640727,-1.149703,-0.23833749999999987,No Acceleration/Deceleration,0
1041.001,4.370785,-1.0932877,0.056415299999999835,No Acceleration/Deceleration,0
1042.001,3.2068202,-1.1639648,-0.07067709999999994,No Acceleration/Deceleration,0
1043.001,3.1546674,-0.0521528,1.111812,Rapid Acceleration,0
1044.001,3.6968088,0.5421414,0.5942942,Smooth Acceleration,1
1045.001,4.01629,0.3194812,-0.22266019999999997,No Acceleration/Deceleration,0
1046.001,4.5088873,0.4925973,0.1731161,No Acceleration/Deceleration,0
1047.001,4.768769,0.2598817,-0.23271560000000002,No Acceleration/Deceleration,0
1048.001,4.370251,-0.398518,-0.6583996999999999,Smooth Deceleration,1
1049.001,4.8866496,0.5163986,0.9149166,Smooth Acceleration,1
1050.001,5.388349,0.5016994,-0.014699200000000023,No Acceleration/Deceleration,0
1051.001,5.544069,0.15572,-0.34597940000000005,No Acceleration/Deceleration,0
1052.001,5.9285903,0.3845213,0.2288013,No Acceleration/Deceleration,0
1053.001,6.602183,0.6735927,0.28907140000000003,No Acceleration/Deceleration,0
1054.001,6.762033,0.15985,-0.5137427000000001,Smooth Deceleration,1
1055.001,6.5004053,-0.2616277,-0.4214777,No Acceleration/Deceleration,0
1056.001,5.9443965,-0.5560088,-0.29438109999999995,No Acceleration/Deceleration,0
1057.001,5.409785,-0.5346115,0.021397299999999952,No Acceleration/Deceleration,0
1058.001,4.4696403,-0.9401447,-0.40553320000000004,No Acceleration/Deceleration,0
1059.001,3.3268561,-1.1427842,-0.20263949999999986,No Acceleration/Deceleration,0
1060.001,3.3617399,0.0348838,1.177668,Rapid Acceleration,0
1061.001,3.6662366,0.3044967,0.2696129,No Acceleration/Deceleration,0
1062.001,4.0648394,0.3986028,0.09410609999999997,No Acceleration/Deceleration,0
1063.001,4.685435,0.6205956,0.22199280000000005,No Acceleration/Deceleration,0
1064.001,6.0240026,1.3385676,0.7179719999999999,Smooth Acceleration,1
1065.001,6.469335,0.4453324,-0.8932351999999999,Smooth Deceleration,1
1066.001,6.895094,0.425759,-0.01957340000000002,No Acceleration/Deceleration,0
1067.001,7.106318,0.211224,-0.214535,No Acceleration/Deceleration,0
1068.001,7.35033,0.244012,0.03278800000000001,No Acceleration/Deceleration,0
1069.001,7.7943764,0.4440464,0.2000344,No Acceleration/Deceleration,0
1070.001,8.277835,0.4834586,0.03941220000000001,No Acceleration/Deceleration,0
1071.001,8.695434,0.417599,-0.06585960000000002,No Acceleration/Deceleration,0
1072.001,8.64043,-0.055004,-0.472603,No Acceleration/Deceleration,0
1073.001,8.290795,-0.349635,-0.294631,No Acceleration/Deceleration,0
1074.001,8.332176,0.041381,0.391016,No Acceleration/Deceleration,0
1075.001,8.540001,0.207825,0.166444,No Acceleration/Deceleration,0
1076.001,8.799748,0.259747,0.051921999999999996,No Acceleration/Deceleration,0
1077.001,8.986185,0.186437,-0.07331000000000001,No Acceleration/Deceleration,0
1078.001,8.938711,-0.047474,-0.23391099999999998,No Acceleration/Deceleration,0
1079.001,8.94657,0.007859,0.055333,No Acceleration/Deceleration,0
1080.001,9.075912,0.129342,0.12148300000000001,No Acceleration/Deceleration,0
1081.001,9.267166,0.191254,0.061911999999999995,No Acceleration/Deceleration,0
1082.001,9.446098,0.178932,-0.012322,No Acceleration/Deceleration,0
1083.001,9.493194,0.047096,-0.131836,No Acceleration/Deceleration,0
1084.001,9.280373,-0.212821,-0.259917,No Acceleration/Deceleration,0
1085.001,8.979399,-0.300974,-0.08815300000000001,No Acceleration/Deceleration,0
1086.001,8.779332,-0.200067,0.10090700000000002,No Acceleration/Deceleration,0
1087.001,8.594884,-0.184448,0.015618999999999994,No Acceleration/Deceleration,0
1088.001,8.399112,-0.195772,-0.011324,No Acceleration/Deceleration,0
1089.001,8.386001,-0.013111,0.182661,No Acceleration/Deceleration,0
1090.001,8.473581,0.08758,0.100691,No Acceleration/Deceleration,0
1091.001,8.636566,0.162985,0.07540499999999999,No Acceleration/Deceleration,0
1092.001,8.71483,0.078264,-0.08472099999999999,No Acceleration/Deceleration,0
1093.001,8.722338,0.007508,-0.070756,No Acceleration/Deceleration,0
1094.001,8.808333,0.085995,0.078487,No Acceleration/Deceleration,0
1095.001,8.706644,-0.101689,-0.18768400000000002,No Acceleration/Deceleration,0
1096.001,8.267843,-0.438801,-0.33711199999999997,No Acceleration/Deceleration,0
1097.001,7.6625667,-0.6052763,-0.1664753,No Acceleration/Deceleration,0
1098.001,6.8859076,-0.7766591,-0.17138280000000006,No Acceleration/Deceleration,0
1099.001,6.110391,-0.7755166,0.0011425000000000463,No Acceleration/Deceleration,0
1100.001,4.91283,-1.197561,-0.4220444000000001,No Acceleration/Deceleration,0
1101.001,3.995817,-0.917013,0.28054800000000013,No Acceleration/Deceleration,0
1102.001,3.6706128,-0.3252042,0.5918087999999999,Smooth Acceleration,1
1103.001,3.4522963,-0.2183165,0.1068877,No Acceleration/Deceleration,0
1104.001,3.4981964,0.0459001,0.2642166,No Acceleration/Deceleration,0
1105.001,3.6290426,0.1308462,0.0849461,No Acceleration/Deceleration,0
1106.001,4.069834,0.4407914,0.30994520000000003,No Acceleration/Deceleration,0
1107.001,4.069632,-0.000202,-0.4409934,No Acceleration/Deceleration,0
1108.001,4.1838036,0.1141716,0.11437359999999999,No Acceleration/Deceleration,0
1109.001,4.2032833,0.0194797,-0.0946919,No Acceleration/Deceleration,0
1110.001,4.4366975,0.2334142,0.2139345,No Acceleration/Deceleration,0
1111.001,4.596402,0.1597045,-0.07370969999999999,No Acceleration/Deceleration,0
1112.001,4.857461,0.261059,0.10135449999999999,No Acceleration/Deceleration,0
1113.001,4.9842753,0.1268143,-0.1342447,No Acceleration/Deceleration,0
1114.001,5.079866,0.0955907,-0.03122359999999999,No Acceleration/Deceleration,0
1115.001,5.296016,0.21615,0.12055930000000001,No Acceleration/Deceleration,0
1116.001,5.2610435,-0.0349725,-0.2511225,No Acceleration/Deceleration,0
1117.001,5.2887287,0.0276852,0.0626577,No Acceleration/Deceleration,0
1118.001,5.31698,0.0282513,0.0005660999999999999,No Acceleration/Deceleration,0
1119.001,5.3285537,0.0115737,-0.0166776,No Acceleration/Deceleration,0
1120.001,5.4025693,0.0740156,0.0624419,No Acceleration/Deceleration,0
1121.001,5.5801783,0.177609,0.10359339999999999,No Acceleration/Deceleration,0
1122.001,5.9282846,0.3481063,0.1704973,No Acceleration/Deceleration,0
